Stock,TV Symbol,Anchor Period,Break Type,Failed Attempts,Highest High Date,Successful Breakout,Periods Held,CMP,AVWAP,% Above AVWAP,Ceiling Used,Turnover (₹)
DV,NYSE:DV,180,PURE FIRST BREAK,0,05-05-2026,01-06-2026,29,10.84,10.44,3.85,10%,"26,305,428"
ABM,NYSE:ABM,180,PURE FIRST BREAK,0,06-02-2026,05-06-2026,25,44.24,41.94,5.48,10%,"23,955,961"
BBT,NYSE:BBT,180,PURE FIRST BREAK,0,17-04-2026,10-06-2026,20,30.45,29.9,1.83,10%,"20,785,171"
CM,NYSE:CM,180,PURE FIRST BREAK,0,27-05-2026,11-06-2026,19,115.0,112.6,2.13,10%,"113,482,000"
NGVT,NYSE:NGVT,180,PURE FIRST BREAK,0,06-05-2026,11-06-2026,19,74.67,72.33,3.23,10%,"14,523,315"
TAC,NYSE:TAC,180,PURE FIRST BREAK,0,03-06-2026,11-06-2026,19,13.83,13.55,2.07,10%,"28,406,820"
EVTC,NYSE:EVTC,180,PURE FIRST BREAK,0,21-04-2026,12-06-2026,18,27.78,26.1,6.45,10%,"13,923,336"
OPY,NYSE:OPY,180,PURE FIRST BREAK,0,22-04-2026,12-06-2026,18,105.54,104.6,0.9,10%,"14,279,562"
FIX,NYSE:FIX,180,PURE FIRST BREAK,0,14-05-2026,15-06-2026,15,1981.95,1942.62,2.02,10%,"746,600,547"
ECL,NYSE:ECL,180,PURE FIRST BREAK,0,24-02-2026,16-06-2026,14,278.61,269.83,3.25,10%,"468,120,497"
GRND,NYSE:GRND,180,PURE FIRST BREAK,0,08-05-2026,16-06-2026,14,14.37,13.35,7.65,10%,"12,981,858"
HUBB,NYSE:HUBB,180,PURE FIRST BREAK,0,23-04-2026,16-06-2026,14,523.2,504.01,3.81,10%,"257,962,720"
LNN,NYSE:LNN,180,PURE FIRST BREAK,0,17-02-2026,16-06-2026,14,123.8,116.27,6.48,10%,"24,264,801"
WH,NYSE:WH,180,PURE FIRST BREAK,0,21-04-2026,16-06-2026,14,84.21,83.55,0.79,10%,"109,582,472"
NUVB,NYSE:NUVB,180,PURE FIRST BREAK,0,07-01-2026,18-06-2026,12,5.68,5.52,2.87,10%,"81,974,894"
KGS,NYSE:KGS,180,PURE FIRST BREAK,0,20-05-2026,22-06-2026,8,75.13,71.87,4.54,10%,"149,508,695"
TPC,NYSE:TPC,180,PURE FIRST BREAK,0,06-05-2026,22-06-2026,8,82.97,80.07,3.62,10%,"44,239,605"
ANRO,NYSE:ANRO,180,PURE FIRST BREAK,0,22-04-2026,23-06-2026,7,26.39,24.37,8.29,10%,"11,191,999"
CMS,NYSE:CMS,180,PURE FIRST BREAK,0,09-04-2026,23-06-2026,7,76.5,75.07,1.9,10%,"261,247,500"
HRTG,NYSE:HRTG,180,PURE FIRST BREAK,0,28-04-2026,23-06-2026,7,26.08,24.24,7.6,10%,"12,176,752"
KNTK,NYSE:KNTK,180,PURE FIRST BREAK,0,15-05-2026,23-06-2026,7,48.34,48.33,0.03,10%,"43,041,936"
OHI,NYSE:OHI,180,PURE FIRST BREAK,0,20-05-2026,23-06-2026,7,47.68,46.56,2.41,10%,"103,427,457"
SLGN,NYSE:SLGN,180,PURE FIRST BREAK,0,06-02-2026,23-06-2026,7,46.39,42.3,9.68,10%,"44,195,752"
BKH,NYSE:BKH,180,PURE FIRST BREAK,0,15-04-2026,24-06-2026,6,74.4,74.31,0.13,10%,"51,224,401"
LPX,NYSE:LPX,180,PURE FIRST BREAK,0,10-02-2026,24-06-2026,6,78.66,78.14,0.66,10%,"111,264,575"
NNI,NYSE:NNI,180,PURE FIRST BREAK,0,28-04-2026,24-06-2026,6,133.33,132.2,0.85,10%,"13,013,008"
SAH,NYSE:SAH,180,PURE FIRST BREAK,0,15-06-2026,24-06-2026,6,84.79,83.27,1.82,10%,"14,583,880"
VTR,NYSE:VTR,180,PURE FIRST BREAK,0,15-05-2026,24-06-2026,6,88.8,85.63,3.7,10%,"444,941,295"
FND,NYSE:FND,180,PURE FIRST BREAK,0,16-01-2026,25-06-2026,5,59.36,57.24,3.71,10%,"194,694,866"
HNI,NYSE:HNI,180,PURE FIRST BREAK,0,06-02-2026,25-06-2026,5,40.41,37.75,7.05,10%,"32,202,729"
SRE,NYSE:SRE,180,PURE FIRST BREAK,0,09-04-2026,25-06-2026,5,92.71,92.64,0.08,10%,"664,220,788"
WSO,NYSE:WSO,180,PURE FIRST BREAK,0,28-04-2026,25-06-2026,5,416.73,406.58,2.5,10%,"158,357,404"
WTTR,NYSE:WTTR,180,PURE FIRST BREAK,0,20-05-2026,25-06-2026,5,19.98,19.19,4.1,10%,"34,947,017"
AJG,NYSE:AJG,180,PURE FIRST BREAK,0,12-01-2026,26-06-2026,4,229.57,222.3,3.27,10%,"379,180,781"
MFA,NYSE:MFA,180,PURE FIRST BREAK,0,01-05-2026,26-06-2026,4,9.69,9.33,3.86,10%,"20,904,236"
ONT,NYSE:ONT,180,PURE FIRST BREAK,0,02-03-2026,26-06-2026,4,20.21,19.57,3.29,10%,"11,642,980"
UTI,NYSE:UTI,180,PURE FIRST BREAK,0,04-06-2026,26-06-2026,4,42.77,40.89,4.61,10%,"23,784,397"
YOU,NYSE:YOU,180,PURE FIRST BREAK,0,26-05-2026,26-06-2026,4,55.73,55.21,0.94,10%,"99,260,702"
FCPT,NYSE:FCPT,365,PURE FIRST BREAK,0,01-07-2025,13-01-2026,168,24.55,24.1,1.88,10%,"25,902,704"
BBN,NYSE:BBN,365,PURE FIRST BREAK,0,28-11-2025,13-02-2026,137,16.17,16.05,0.78,10%,"16,810,332"
HOG,NYSE:HOG,365,PURE FIRST BREAK,0,17-09-2025,09-04-2026,82,24.46,22.55,8.46,10%,"58,530,332"
DEI,NYSE:DEI,365,PURE FIRST BREAK,0,11-09-2025,05-05-2026,56,11.8,11.3,4.42,10%,"27,239,120"
KSS,NYSE:KSS,365,PURE FIRST BREAK,0,01-12-2025,11-06-2026,19,17.72,16.84,5.21,10%,"83,135,149"
INVH,NYSE:INVH,550,PURE FIRST BREAK,0,02-05-2025,28-04-2026,63,30.21,27.98,7.97,10%,"160,088,827"
AMH,NYSE:AMH,550,PURE FIRST BREAK,0,02-05-2025,05-05-2026,56,33.52,31.93,4.99,10%,"85,921,817"
PRMB,NYSE:PRMB,550,PURE FIRST BREAK,0,31-03-2025,11-05-2026,50,24.44,23.32,4.82,10%,"80,498,030"
BHVN,NYSE:BHVN,550,PURE FIRST BREAK,0,11-02-2025,22-06-2026,8,14.88,14.18,4.91,10%,"47,238,048"
