Symbol,TV_Symbol,Timeframe,Anchor_Period,Current_Price,AVWAP,Distance_%,Turnover_Lakhs,Anchor_Date,Anchor_Low,Days_Since_Anchor,Max_Bars_Below
STLA,NYSE:STLA,DAILY,180d,5.65,5.64,0.13,1254.6,29-06-2026,5.56,35,4
ED,NYSE:ED,DAILY,180d,107.95,106.27,1.58,1182.6,08-12-2025,93.44,238,4
PSN,NYSE:PSN,DAILY,180d,47.61,46.76,1.81,1024.6,25-06-2026,46.88,39,3
SUNB,NYSE:SUNB,DAILY,180d,75.07,73.96,1.5,992.5,07-04-2026,60.4,118,12
BYD,NYSE:BYD,DAILY,180d,84.83,83.7,1.34,669.5,09-03-2026,76.5,147,10
KEX,NYSE:KEX,DAILY,180d,130.53,128.6,1.5,657.7,14-11-2025,105.1,262,1
STAG,NYSE:STAG,DAILY,180d,38.57,38.03,1.41,559.0,25-03-2026,35.03,131,6
AXS,NYSE:AXS,DAILY,180d,105.87,105.01,0.82,558.3,01-06-2026,93.61,63,1
TXNM,NYSE:TXNM,DAILY,180d,57.6,56.76,1.49,514.2,02-07-2026,55.64,32,0
PLOW,NYSE:PLOW,DAILY,180d,42.03,41.85,0.42,445.4,19-11-2025,28.76,257,0
BOND,NYSE:BOND,DAILY,365d,90.31,89.85,0.51,392.7,11-04-2025,83.42,479,2
BCE,NYSE:BCE,DAILY,180d,21.79,21.37,1.99,378.3,06-07-2026,20.87,28,3
JBND,NYSE:JBND,DAILY,365d,52.59,52.54,0.09,375.7,11-04-2025,49.17,479,3
WTM,NYSE:WTM,DAILY,180d,2101.47,2094.18,0.35,359.0,19-11-2025,1869.15,257,21
LCII,NYSE:LCII,DAILY,365d,103.5,102.09,1.38,348.8,09-04-2025,68.54,481,17
CRK,NYSE:CRK,DAILY,180d,13.41,13.15,1.99,345.5,09-06-2026,12.44,55,5
HE,NYSE:HE,DAILY,365d,12.7,12.55,1.19,326.9,09-04-2025,9.06,481,0
BLSH,NYSE:BLSH,DAILY,180d,22.93,22.86,0.3,306.2,26-06-2026,21.76,38,5
TRN,NYSE:TRN,DAILY,180d,31.34,30.8,1.75,304.5,18-11-2025,24.06,258,5
EVTR,NYSE:EVTR,DAILY,365d,50.0,49.8,0.41,303.6,11-04-2025,46.55,479,1
DBD,NYSE:DBD,DAILY,180d,77.48,76.32,1.52,252.4,20-11-2025,59.76,256,8
MPT,NYSE:MPT,DAILY,180d,4.59,4.58,0.27,225.6,26-06-2026,4.29,38,0
SR,NYSE:SR,DAILY,180d,80.09,79.18,1.15,202.9,22-06-2026,75.85,42,0
FUN,NYSE:FUN,DAILY,180d,17.62,17.3,1.83,198.4,21-11-2025,12.51,255,3
FLXR,NYSE:FLXR,DAILY,180d,38.77,38.61,0.41,195.2,14-11-2025,38.03,262,7
NHI,NYSE:NHI,DAILY,180d,75.94,74.46,1.99,185.0,04-06-2026,67.13,60,0
AQN,NYSE:AQN,DAILY,180d,5.74,5.72,0.34,159.2,02-07-2026,5.44,32,0
BXDC,NYSE:BXDC,DAILY,180d,20.69,20.6,0.42,135.2,14-05-2026,19.6,81,7
PMMF,NYSE:PMMF,DAILY,180d,100.32,99.17,1.16,119.4,12-11-2025,97.7,264,0
HYT,NYSE:HYT,DAILY,180d,8.37,8.34,0.33,100.8,30-03-2026,7.93,126,5
UMH,NYSE:UMH,DAILY,180d,15.27,15.02,1.63,100.1,20-03-2026,13.72,136,1
