Symbol,TV_Symbol,Timeframe,Anchor_Period,Current_Price,AVWAP,Distance_%,Turnover_Lakhs,Anchor_Date,Anchor_Low,Days_Since_Anchor,Max_Bars_Below
ACI,NYSE:ACI,DAILY,180d,14.34,14.31,0.24,1554.7,01-06-2026,15.36,38,20
PHM,NYSE:PHM,DAILY,180d,123.72,122.65,0.88,1459.5,19-05-2026,108.26,51,0
TMHC,NYSE:TMHC,DAILY,180d,71.8,70.79,1.42,1370.2,19-05-2026,54.15,51,0
TM,NYSE:TM,DAILY,180d,174.32,172.58,1.01,1321.3,09-06-2026,175.18,30,10
CACI,NYSE:CACI,DAILY,365d,483.29,478.94,0.91,1316.5,21-02-2025,318.6,503,9
OWL,NYSE:OWL,DAILY,180d,9.3,9.16,1.51,1300.4,02-04-2026,7.77,98,9
AVY,NYSE:AVY,DAILY,180d,159.07,158.64,0.27,1256.8,08-06-2026,152.42,31,1
AOS,NYSE:AOS,DAILY,180d,59.02,58.2,1.41,1216.5,20-05-2026,54.16,50,1
BN,NYSE:BN,DAILY,365d,43.09,42.69,0.94,1207.1,09-04-2025,28.86,456,24
APG,NYSE:APG,DAILY,180d,41.63,40.96,1.64,1170.5,23-10-2025,33.52,259,1
WPC,NYSE:WPC,DAILY,180d,70.96,69.57,2.0,1105.4,22-12-2025,61.29,199,8
RPM,NYSE:RPM,DAILY,180d,103.36,102.38,0.95,1064.7,20-03-2026,92.45,111,10
REXR,NYSE:REXR,DAILY,180d,34.03,33.9,0.37,778.4,27-03-2026,31.48,104,11
BOOT,NYSE:BOOT,DAILY,180d,157.37,156.37,0.64,760.7,02-04-2026,133.18,98,8
INGR,NYSE:INGR,DAILY,180d,97.49,96.79,0.73,727.8,09-06-2026,96.28,30,10
RDY,NYSE:RDY,DAILY,180d,13.89,13.62,1.96,711.7,12-05-2026,12.19,58,2
YUMC,NYSE:YUMC,DAILY,180d,42.31,42.14,0.41,703.4,08-06-2026,42.32,31,10
AEO,NYSE:AEO,DAILY,180d,16.68,16.59,0.52,645.8,29-05-2026,14.54,41,4
EXP,NYSE:EXP,DAILY,180d,205.62,202.91,1.34,575.3,20-03-2026,171.79,111,0
MHK,NYSE:MHK,DAILY,180d,109.59,107.62,1.83,525.8,19-05-2026,92.99,51,1
BOND,NYSE:BOND,DAILY,180d,91.37,91.3,0.07,463.3,19-05-2026,90.14,51,2
BOND,NYSE:BOND,DAILY,365d,91.37,90.12,1.38,463.3,11-04-2025,83.79,454,2
VNT,NYSE:VNT,DAILY,180d,28.92,28.59,1.17,457.9,20-05-2026,27.25,50,2
SIG,NYSE:SIG,DAILY,180d,83.53,83.12,0.49,445.8,19-05-2026,71.62,51,1
SNN,NYSE:SNN,DAILY,180d,30.4,29.82,1.94,425.3,11-05-2026,29.08,59,4
PSUS,NYSE:PSUS,DAILY,180d,37.85,37.71,0.38,400.9,08-06-2026,37.39,31,6
KOS,NYSE:KOS,DAILY,180d,2.18,2.17,0.23,395.3,26-12-2025,0.84,195,5
MAIR,NYSE:MAIR,DAILY,180d,35.81,35.15,1.87,352.5,16-04-2026,31.0,84,2
SDRL,NYSE:SDRL,DAILY,180d,39.74,39.73,0.03,337.1,10-11-2025,28.1,241,9
PUMP,NYSE:PUMP,DAILY,180d,12.8,12.69,0.85,324.7,20-10-2025,5.56,262,3
PFSI,NYSE:PFSI,DAILY,180d,81.94,81.59,0.43,323.3,08-06-2026,78.81,31,2
PRGO,NYSE:PRGO,DAILY,180d,10.41,10.31,0.95,287.9,20-03-2026,9.0,111,8
TNK,NYSE:TNK,DAILY,180d,69.27,68.73,0.79,282.6,02-01-2026,49.96,188,5
JBND,NYSE:JBND,DAILY,180d,53.07,53.04,0.05,250.8,19-05-2026,52.51,51,2
WGO,NYSE:WGO,DAILY,180d,29.07,28.67,1.38,249.5,05-06-2026,26.96,34,1
CRK,NYSE:CRK,DAILY,180d,13.69,13.43,1.93,238.2,09-06-2026,12.44,30,0
BIPC,NYSE:BIPC,DAILY,180d,39.18,38.49,1.79,211.1,29-04-2026,33.81,71,1
GNL,NYSE:GNL,DAILY,180d,9.01,8.88,1.5,210.9,03-11-2025,7.18,248,0
DNOW,NYSE:DNOW,DAILY,180d,12.84,12.6,1.9,188.2,17-03-2026,10.94,114,1
BRSL,NYSE:BRSL,DAILY,180d,11.0,10.98,0.18,159.4,20-05-2026,10.2,50,4
LNN,NYSE:LNN,DAILY,180d,111.18,110.26,0.84,146.5,06-04-2026,96.93,94,3
SLVM,NYSE:SLVM,DAILY,180d,38.29,37.97,0.85,122.6,20-05-2026,35.12,50,3
PMT,NYSE:PMT,DAILY,180d,10.11,9.92,1.91,122.5,08-06-2026,9.48,31,1
PMMF,NYSE:PMMF,DAILY,180d,100.27,99.23,1.05,103.3,21-10-2025,97.73,261,0
PMMF,NYSE:PMMF,DAILY,365d,100.27,98.32,1.98,103.3,06-02-2025,94.84,518,1
