Symbol,TV_Symbol,Timeframe,Anchor_Period,Current_Price,AVWAP,Distance_%,Turnover_Lakhs,Anchor_Date,Anchor_Low,Days_Since_Anchor,Max_Bars_Below
OGE,NYSE:OGE,DAILY,180d,47.02,46.11,1.98,349.7,05-01-2026,40.98,220,1
TXNM,NYSE:TXNM,DAILY,180d,57.39,56.78,1.07,311.5,02-07-2026,55.64,42,0
BRBR,NYSE:BRBR,DAILY,180d,10.99,10.92,0.62,305.3,08-06-2026,7.82,66,1
MDA,NYSE:MDA,DAILY,180d,34.81,34.74,0.19,298.1,30-03-2026,23.23,136,22
JBND,NYSE:JBND,DAILY,365d,52.83,52.54,0.55,283.9,11-04-2025,49.17,489,3
AROC,NYSE:AROC,DAILY,180d,33.34,32.85,1.48,278.5,24-11-2025,22.47,262,0
OGS,NYSE:OGS,DAILY,180d,81.01,80.51,0.63,273.9,05-01-2026,74.07,220,43
FLXR,NYSE:FLXR,DAILY,180d,38.98,38.63,0.9,226.3,20-11-2025,38.07,266,7
PUK,NYSE:PUK,DAILY,180d,27.75,27.38,1.36,223.1,09-06-2026,24.61,65,0
OR,NYSE:OR,DAILY,365d,32.81,32.5,0.96,202.2,28-02-2025,17.41,531,29
PUMP,NYSE:PUMP,DAILY,365d,11.54,11.52,0.2,201.2,21-08-2025,4.51,357,9
EVTR,NYSE:EVTR,DAILY,365d,50.32,49.8,1.04,195.0,11-04-2025,46.55,489,1
YELP,NYSE:YELP,DAILY,180d,24.39,24.01,1.6,193.8,24-02-2026,19.6,170,20
DEC,NYSE:DEC,DAILY,180d,14.17,14.16,0.04,180.8,16-01-2026,11.84,209,44
KMPR,NYSE:KMPR,DAILY,180d,26.91,26.4,1.95,154.0,03-06-2026,22.69,71,2
NNI,NYSE:NNI,DAILY,365d,127.26,126.31,0.75,140.0,07-04-2025,96.95,493,4
PMMF,NYSE:PMMF,DAILY,180d,100.28,99.17,1.12,138.6,19-11-2025,97.7,267,0
PDO,NYSE:PDO,DAILY,180d,12.88,12.78,0.76,119.5,30-03-2026,11.9,136,10
TDAY,NYSE:TDAY,DAILY,180d,6.84,6.75,1.33,100.4,21-11-2025,4.33,265,0
