Symbol,TV_Symbol,Timeframe,Anchor_Period,Current_Price,AVWAP,Distance_%,Turnover_Lakhs,Anchor_Date,Anchor_Low,Days_Since_Anchor,Max_Bars_Below
ALV,NYSE:ALV,DAILY,180d,116.51,114.54,1.72,706.9,20-03-2026,98.41,101,1
FCN,NYSE:FCN,DAILY,180d,149.29,147.15,1.46,678.8,13-05-2026,140.84,47,5
NUVB,NYSE:NUVB,DAILY,180d,5.61,5.5,1.97,600.2,17-10-2025,3.36,255,102
MUR,NYSE:MUR,DAILY,180d,33.9,33.49,1.21,565.1,05-11-2025,25.71,236,2
PFSI,NYSE:PFSI,DAILY,180d,86.15,85.38,0.9,556.5,27-03-2026,82.36,94,30
VNT,NYSE:VNT,DAILY,180d,28.71,28.62,0.31,509.7,20-05-2026,27.23,40,1
SQM,NYSE:SQM,DAILY,180d,69.86,69.72,0.2,469.3,10-10-2025,40.12,262,2
TNK,NYSE:TNK,DAILY,180d,65.99,64.83,1.78,465.4,14-10-2025,46.27,258,25
BEPC,NYSE:BEPC,DAILY,180d,37.23,36.88,0.96,463.6,04-05-2026,34.06,56,4
REZI,NYSE:REZI,DAILY,180d,30.2,29.98,0.74,448.9,19-05-2026,26.72,41,0
BIPC,NYSE:BIPC,DAILY,180d,38.55,38.48,0.18,419.7,29-04-2026,33.81,61,1
RCI,NYSE:RCI,DAILY,365d,34.05,33.46,1.77,415.3,10-04-2025,22.21,445,7
WHD,NYSE:WHD,DAILY,180d,49.59,49.57,0.03,381.2,10-10-2025,32.93,262,7
CVI,NYSE:CVI,DAILY,365d,28.1,28.05,0.19,373.6,07-04-2025,15.05,448,55
GNL,NYSE:GNL,DAILY,180d,8.94,8.87,0.74,369.8,03-11-2025,7.18,238,0
SNN,NYSE:SNN,DAILY,180d,30.28,30.0,0.95,316.8,11-05-2026,29.08,49,4
NATL,NYSE:NATL,DAILY,180d,42.88,42.54,0.79,306.4,18-11-2025,33.31,223,3
PMMF,NYSE:PMMF,DAILY,180d,100.31,99.21,1.11,289.1,09-10-2025,97.67,263,0
WTM,NYSE:WTM,DAILY,180d,2090.94,2058.31,1.59,276.0,17-10-2025,1829.3,255,13
JOE,NYSE:JOE,DAILY,180d,62.97,62.24,1.17,225.9,10-10-2025,46.02,262,1
HGER,NYSE:HGER,DAILY,180d,28.95,28.84,0.39,207.7,10-10-2025,23.8,262,1
CXM,NYSE:CXM,DAILY,180d,5.19,5.09,1.91,201.9,23-04-2026,4.72,67,6
OTF,NYSE:OTF,DAILY,180d,10.71,10.65,0.58,186.0,27-05-2026,10.44,33,7
USA,NYSE:USA,DAILY,180d,5.79,5.7,1.61,184.2,30-03-2026,5.26,91,2
LSPD,NYSE:LSPD,DAILY,365d,10.29,10.11,1.79,174.9,07-04-2025,7.34,448,101
KT,NYSE:KT,DAILY,730d,17.44,17.41,0.18,163.8,27-10-2023,10.45,976,20
FLOC,NYSE:FLOC,DAILY,180d,21.18,21.16,0.09,131.8,10-10-2025,13.86,262,1
LADR,NYSE:LADR,DAILY,180d,10.21,10.02,1.92,118.4,27-03-2026,9.44,94,1
INVX,NYSE:INVX,DAILY,180d,24.56,24.45,0.45,115.6,14-10-2025,17.01,258,0
NEXA,NYSE:NEXA,DAILY,180d,12.2,11.99,1.77,115.1,13-10-2025,5.05,259,9
