Symbol,TV_Symbol,Timeframe,Anchor_Period,Current_Price,AVWAP,Distance_%,Turnover_Lakhs,Anchor_Date,Anchor_Low,Days_Since_Anchor,Max_Bars_Below
ARE,NYSE:ARE,DAILY,180d,47.88,46.95,1.98,895.8,28-04-2026,38.9,73,0
AVY,NYSE:AVY,DAILY,180d,160.71,157.59,1.98,771.4,20-05-2026,151.71,51,3
PVH,NYSE:PVH,DAILY,180d,79.37,78.79,0.74,690.9,12-03-2026,59.58,120,15
REXR,NYSE:REXR,DAILY,180d,34.12,33.9,0.64,620.7,27-03-2026,31.48,105,11
SKM,NYSE:SKM,DAILY,180d,33.23,32.89,1.04,436.2,22-12-2025,19.66,200,9
BOND,NYSE:BOND,DAILY,180d,91.29,91.22,0.08,409.3,19-05-2026,89.75,52,0
BOND,NYSE:BOND,DAILY,365d,91.29,89.78,1.68,409.3,11-04-2025,83.42,455,2
SIG,NYSE:SIG,DAILY,180d,84.32,83.12,1.44,384.1,19-05-2026,71.62,52,1
SAM,NYSE:SAM,DAILY,180d,176.79,175.93,0.49,379.6,04-06-2026,158.68,36,1
KT,NYSE:KT,DAILY,180d,17.95,17.92,0.16,328.0,28-05-2026,17.45,43,10
ARI,NYSE:ARI,DAILY,180d,10.43,10.3,1.23,307.2,31-10-2025,9.03,252,4
JBND,NYSE:JBND,DAILY,180d,53.02,52.97,0.09,296.0,19-05-2026,52.32,52,0
SDRL,NYSE:SDRL,DAILY,180d,40.49,39.73,1.91,295.6,10-11-2025,28.1,242,9
STN,NYSE:STN,DAILY,180d,69.25,68.56,1.01,256.4,10-06-2026,71.15,30,4
EVTR,NYSE:EVTR,DAILY,365d,50.47,49.78,1.39,207.4,11-04-2025,46.55,455,1
PFSI,NYSE:PFSI,DAILY,180d,82.35,81.58,0.94,205.0,08-06-2026,78.81,32,2
FIGS,NYSE:FIGS,DAILY,365d,10.04,9.99,0.51,187.9,08-04-2025,3.57,458,3
PSUS,NYSE:PSUS,DAILY,180d,37.86,37.71,0.4,186.6,08-06-2026,37.39,32,6
OTF,NYSE:OTF,DAILY,180d,10.33,10.29,0.37,159.6,27-05-2026,10.09,44,7
NRGV,NYSE:NRGV,DAILY,365d,3.44,3.4,1.16,158.5,21-04-2025,0.6,445,6
ATKR,NYSE:ATKR,DAILY,180d,72.24,72.1,0.2,155.2,19-03-2026,53.51,113,5
WOR,NYSE:WOR,DAILY,180d,54.27,53.72,1.01,145.1,25-03-2026,44.87,107,3
PMMF,NYSE:PMMF,DAILY,180d,100.28,99.18,1.11,133.0,21-10-2025,97.66,262,0
HYT,NYSE:HYT,DAILY,180d,8.52,8.42,1.24,116.4,30-03-2026,8.0,102,1
BBBY,NYSE:BBBY,DAILY,180d,5.24,5.24,0.08,115.2,07-04-2026,4.26,94,6
