Stock,TV Symbol,Anchor Period,Break Type,Failed Attempts,Highest High Date,Successful Breakout,Periods Held,CMP,AVWAP,% Above AVWAP,Ceiling Used,Turnover (₹)
MCO,NYSE:MCO,180,PURE FIRST BREAK,0,17-07-2026,19-08-2026,9,514.95,494.49,4.14,10%,"242,901,921"
NSC,NYSE:NSC,180,PURE FIRST BREAK,0,23-07-2026,19-08-2026,9,348.68,345.66,0.87,10%,"341,950,469"
RHP,NYSE:RHP,180,PURE FIRST BREAK,0,29-07-2026,19-08-2026,9,129.33,127.47,1.46,10%,"37,557,433"
SPGI,NYSE:SPGI,180,PURE FIRST BREAK,0,17-07-2026,19-08-2026,9,442.89,427.77,3.54,10%,"570,663,784"
UNP,NYSE:UNP,180,PURE FIRST BREAK,0,23-07-2026,19-08-2026,9,307.41,303.54,1.28,10%,"528,038,163"
APLE,NYSE:APLE,180,PURE FIRST BREAK,0,06-08-2026,20-08-2026,8,16.55,16.5,0.28,10%,"23,446,384"
BTGO,NYSE:BTGO,180,PURE FIRST BREAK,0,11-05-2026,20-08-2026,8,6.86,6.39,7.35,10%,"13,337,898"
BRO,NYSE:BRO,180,PURE FIRST BREAK,0,29-07-2026,21-08-2026,7,73.31,72.58,1.01,10%,"102,443,391"
CMG,NYSE:CMG,180,PURE FIRST BREAK,0,30-07-2026,21-08-2026,7,38.03,36.0,5.65,10%,"483,460,162"
CRCL,NYSE:CRCL,180,PURE FIRST BREAK,0,12-05-2026,21-08-2026,7,87.14,85.86,1.49,10%,"1,275,198,037"
CTVA,NYSE:CTVA,180,PURE FIRST BREAK,0,29-07-2026,21-08-2026,7,83.9,81.3,3.2,10%,"262,623,785"
FBRT,NYSE:FBRT,180,PURE FIRST BREAK,0,30-04-2026,21-08-2026,7,8.46,8.28,2.16,10%,"15,184,008"
SAN,NYSE:SAN,180,PURE FIRST BREAK,0,13-08-2026,21-08-2026,7,14.67,14.62,0.34,10%,"128,319,958"
RNR,NYSE:RNR,180,PURE FIRST BREAK,0,29-07-2026,24-08-2026,4,330.74,326.92,1.17,10%,"60,922,306"
IFF,NYSE:IFF,180,PURE FIRST BREAK,0,05-08-2026,25-08-2026,3,87.95,86.31,1.9,10%,"102,224,281"
KB,NYSE:KB,180,PURE FIRST BREAK,0,07-08-2026,25-08-2026,3,124.16,120.46,3.07,10%,"17,357,569"
UNM,NYSE:UNM,180,PURE FIRST BREAK,0,13-08-2026,26-08-2026,2,93.05,91.82,1.34,10%,"143,892,525"
VYX,NYSE:VYX,180,PURE FIRST BREAK,0,05-08-2026,26-08-2026,2,8.78,8.67,1.27,10%,"25,498,875"
TFC,NYSE:TFC,365,PURE FIRST BREAK,0,06-02-2026,08-04-2026,142,50.43,49.31,2.26,10%,"232,915,999"
MC,NYSE:MC,365,PURE FIRST BREAK,0,16-01-2026,09-04-2026,141,68.4,64.53,6.0,10%,"32,551,561"
DX,NYSE:DX,365,PURE FIRST BREAK,0,28-01-2026,17-04-2026,133,12.91,12.71,1.56,10%,"39,756,345"
HRI,NYSE:HRI,365,PURE FIRST BREAK,0,11-02-2026,28-04-2026,122,150.6,139.33,8.09,10%,"63,086,343"
NVO,NYSE:NVO,365,PURE FIRST BREAK,0,23-01-2026,01-05-2026,119,45.61,43.69,4.39,10%,"387,498,004"
DEI,NYSE:DEI,365,PURE FIRST BREAK,0,11-09-2025,05-05-2026,115,11.76,11.43,2.91,10%,"15,132,768"
HEI-A,NYSE:HEI-A,365,PURE FIRST BREAK,0,13-01-2026,28-05-2026,92,250.06,243.99,2.49,10%,"58,414,015"
BH-A,NYSE:BH-A,365,PURE FIRST BREAK,0,22-01-2026,11-06-2026,78,1905.68,1835.14,3.84,10%,"55,863,105"
ECL,NYSE:ECL,365,PURE FIRST BREAK,0,24-02-2026,16-06-2026,73,286.75,273.01,5.03,10%,"210,015,700"
COMP,NYSE:COMP,365,PURE FIRST BREAK,0,26-01-2026,18-06-2026,71,10.97,10.22,7.3,10%,"94,454,993"
BH,NYSE:BH,365,PURE FIRST BREAK,0,22-01-2026,24-06-2026,65,376.97,367.22,2.65,10%,"23,636,019"
COR,NYSE:COR,365,PURE FIRST BREAK,0,02-03-2026,06-07-2026,53,322.03,302.7,6.39,10%,"202,492,463"
DG,NYSE:DG,365,PURE FIRST BREAK,0,26-02-2026,13-07-2026,46,122.89,121.22,1.37,10%,"406,790,476"
ETD,NYSE:ETD,365,PURE FIRST BREAK,0,05-09-2025,15-07-2026,44,23.47,22.3,5.23,10%,"16,989,933"
ALLE,NYSE:ALLE,365,PURE FIRST BREAK,0,12-02-2026,23-07-2026,36,157.48,147.35,6.88,10%,"189,290,955"
CAG,NYSE:CAG,365,PURE FIRST BREAK,0,12-02-2026,27-07-2026,32,16.09,14.9,7.99,10%,"125,580,842"
ABT,NYSE:ABT,365,PURE FIRST BREAK,0,22-09-2025,28-07-2026,31,112.47,105.97,6.13,10%,"848,597,406"
AVY,NYSE:AVY,365,PURE FIRST BREAK,0,24-02-2026,28-07-2026,31,177.75,169.53,4.85,10%,"137,827,350"
ACN,NYSE:ACN,365,PURE FIRST BREAK,0,14-01-2026,19-08-2026,9,189.61,180.79,4.88,10%,"917,845,130"
SPOT,NYSE:SPOT,365,PURE FIRST BREAK,0,18-09-2025,24-08-2026,4,547.51,535.15,2.31,10%,"759,122,629"
UTL,NYSE:UTL,550,PURE FIRST BREAK,0,07-05-2025,20-10-2025,312,53.1,50.2,5.77,10%,"10,264,230"
INVH,NYSE:INVH,550,PURE FIRST BREAK,0,02-05-2025,28-04-2026,122,29.24,28.2,3.69,10%,"129,480,567"
COLD,NYSE:COLD,550,PURE FIRST BREAK,0,27-02-2025,07-05-2026,113,15.01,13.81,8.69,10%,"33,148,085"
GRND,NYSE:GRND,550,PURE FIRST BREAK,0,02-06-2025,01-07-2026,58,15.59,15.26,2.19,10%,"14,391,129"
TOST,NYSE:TOST,550,PURE FIRST BREAK,0,05-08-2025,28-07-2026,31,35.15,32.41,8.46,10%,"344,529,770"
AVTR,NYSE:AVTR,730,PURE FIRST BREAK,0,19-09-2024,29-07-2026,30,14.58,13.53,7.8,10%,"77,297,328"
