Symbol,TV_Symbol,Timeframe,Anchor_Period,Current_Price,AVWAP,Distance_%,Turnover_Lakhs,Anchor_Date,Anchor_Low,Days_Since_Anchor,Max_Bars_Below
MWA,NYSE:MWA,DAILY,550d,24.38,24.17,0.85,158.0,21-06-2024,16.68,798,8
FLXR,NYSE:FLXR,DAILY,180d,38.87,38.64,0.6,157.3,27-03-2026,37.95,154,3
GRDN,NYSE:GRDN,DAILY,180d,37.06,36.62,1.19,152.8,20-01-2026,26.34,220,0
BOH,NYSE:BOH,DAILY,180d,77.29,76.02,1.67,149.6,02-01-2026,65.84,238,7
PAGS,NYSE:PAGS,DAILY,180d,8.89,8.87,0.21,144.4,05-06-2026,8.49,84,10
LCII,NYSE:LCII,DAILY,365d,102.96,101.04,1.9,138.8,09-04-2025,67.79,506,17
IVT,NYSE:IVT,DAILY,180d,32.55,32.42,0.39,135.1,05-01-2026,27.33,235,0
UE,NYSE:UE,DAILY,180d,21.39,21.16,1.1,133.7,14-01-2026,18.15,226,1
WFG,NYSE:WFG,DAILY,180d,67.67,66.6,1.61,132.2,19-05-2026,58.08,101,2
FLOC,NYSE:FLOC,DAILY,365d,21.16,20.86,1.46,122.6,10-10-2025,13.72,322,26
MBC,NYSE:MBC,DAILY,180d,8.63,8.56,0.83,115.1,19-05-2026,6.61,101,5
VTOL,NYSE:VTOL,DAILY,180d,43.73,43.28,1.03,102.1,19-12-2025,35.35,252,26
NPKI,NYSE:NPKI,DAILY,180d,13.16,13.16,0.02,101.0,30-07-2026,11.8,29,2
